NumID,Honest,Transaction Trials,Transaction Success,Transaction time(per),Authenticated count,Sound count,Correct count,Has Balance count,Successful,Timer Per Validator(ms)
,,,,42,3,3,3,3,true,7
,,,,53,4,4,4,4,true,7
,,,,70,6,6,6,6,true,7
,,,,56,5,5,5,5,true,6
,,,,48,4,4,4,4,true,6
,,,,49,4,4,4,4,true,7
,,,,57,5,5,5,5,true,7
,,,,68,5,5,5,5,true,7
,,,,44,3,3,3,3,true,7
,,,,59,5,5,5,5,true,7
,,,,59,5,5,5,5,true,7
,,,,63,4,4,4,4,true,10
,,,,82,7,7,7,7,true,8
,,,,50,4,4,4,4,true,7
,,,,61,5,5,5,5,true,7
,,,,79,6,6,6,6,true,7
,,,,58,4,4,4,4,true,7
,,,,59,4,4,4,4,true,7
,,,,59,5,5,5,5,true,7
,,,,51,4,4,4,4,true,7
,,,,63,5,5,5,5,true,6
,,,,50,4,4,4,4,true,6
,,,,65,6,6,6,6,true,6
,,,,58,5,5,5,5,true,7
,,,,52,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,49,4,4,4,4,true,6
,,,,70,6,6,6,6,true,7
,,,,49,3,3,3,3,true,7
,,,,65,5,5,5,5,true,7
,,,,70,5,5,5,5,true,7
,,,,42,3,3,3,3,true,7
,,,,60,4,4,4,4,true,7
,,,,49,4,4,4,4,true,7
,,,,67,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,74,6,6,6,6,true,7
,,,,70,5,5,5,5,true,7
,,,,49,4,4,4,4,true,7
,,,,52,4,4,4,4,true,7
,,,,89,7,7,7,7,true,7
,,,,47,3,3,3,3,true,7
,,,,43,3,3,3,3,true,7
,,,,43,3,3,3,3,true,7
,,,,67,6,6,6,6,true,7
,,,,76,6,6,6,6,true,7
,,,,62,4,4,4,4,true,9
,,,,52,4,4,4,4,true,7
,,,,52,4,4,4,4,true,7
,,,,50,4,4,4,4,true,7
,,,,57,5,5,5,5,true,7
,,,,43,3,3,3,3,true,6
,,,,62,4,4,4,4,true,7

526559548,true,100,100,119,9,9,9,9,true,9
,,,,101,8,8,8,8,true,8
,,,,107,8,8,8,8,true,9
,,,,107,8,8,8,8,true,9
,,,,113,9,9,9,9,true,8
,,,,100,8,8,8,8,true,8
,,,,102,8,8,8,8,true,8
,,,,99,8,8,8,8,true,8
,,,,102,8,8,8,8,true,8
,,,,99,8,8,8,8,true,8
,,,,108,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,108,9,9,9,9,true,8
,,,,103,8,8,8,8,true,8
,,,,99,8,8,8,8,true,8
,,,,100,8,8,8,8,true,8
,,,,110,9,9,9,9,true,8
,,,,98,8,8,8,8,true,8
,,,,98,8,8,8,8,true,8
,,,,102,8,8,8,8,true,8
,,,,113,9,9,9,9,true,8
,,,,98,8,8,8,8,true,8
,,,,104,8,8,8,8,true,8
,,,,115,9,9,9,9,true,8
,,,,98,8,8,8,8,true,8
,,,,99,8,8,8,8,true,8
,,,,118,10,10,10,10,true,8
,,,,121,9,9,9,9,true,8
,,,,109,8,8,8,8,true,8
,,,,98,8,8,8,8,true,8
,,,,107,8,8,8,8,true,9
,,,,111,9,9,9,9,true,8
,,,,100,8,8,8,8,true,9
,,,,99,8,8,8,8,true,8
,,,,100,8,8,8,8,true,8
,,,,99,8,8,8,8,true,8
,,,,122,10,10,10,10,true,9
,,,,100,8,8,8,8,true,8
,,,,114,9,9,9,9,true,9
,,,,114,9,9,9,9,true,9
,,,,96,8,8,8,8,true,8
,,,,105,9,9,9,9,true,8
,,,,97,8,8,8,8,true,8
,,,,96,8,8,8,8,true,8
,,,,106,9,9,9,9,true,8
,,,,95,8,8,8,8,true,8
,,,,95,8,8,8,8,true,8
,,,,95,8,8,8,8,true,8
,,,,95,8,8,8,8,true,7
,,,,94,8,8,8,8,true,8
,,,,99,9,9,9,9,true,7
,,,,98,9,9,9,9,true,7
,,,,98,9,9,9,9,true,7
,,,,87,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,98,9,9,9,9,true,7
,,,,88,8,8,8,8,true,7
,,,,98,9,9,9,9,true,7
,,,,88,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,106,10,10,10,10,true,7
,,,,87,8,8,8,8,true,7
,,,,92,8,8,8,8,true,8
,,,,99,9,9,9,9,true,7
,,,,98,9,9,9,9,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,8
,,,,88,8,8,8,8,true,8
,,,,89,8,8,8,8,true,7
,,,,88,8,8,8,8,true,8
,,,,91,8,8,8,8,true,8
,,,,83,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,104,8,8,8,8,true,8
,,,,89,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,89,8,8,8,8,true,7
,,,,89,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,106,8,8,8,8,true,9
,,,,99,9,9,9,9,true,7
,,,,88,8,8,8,8,true,7
,,,,98,9,9,9,9,true,7
,,,,88,8,8,8,8,true,7
,,,,105,10,10,10,10,true,7
,,,,89,8,8,8,8,true,7
,,,,89,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,99,9,9,9,9,true,8
,,,,97,9,9,9,9,true,7
,,,,88,8,8,8,8,true,7
,,,,100,9,9,9,9,true,7
,,,,89,8,8,8,8,true,8
,,,,99,9,9,9,9,true,7
,,,,94,8,8,8,8,true,8
,,,,94,8,8,8,8,true,8

366591494,true,100,100,49,4,4,4,4,true,7
,,,,47,4,4,4,4,true,6
,,,,59,5,5,5,5,true,6
,,,,55,5,5,5,5,true,6
,,,,47,4,4,4,4,true,6
,,,,31,2,2,2,2,true,6
,,,,65,6,6,6,6,true,6
,,,,71,5,5,5,5,true,9
,,,,47,4,4,4,4,true,6
,,,,57,5,5,5,5,true,7
,,,,58,5,5,5,5,true,7
,,,,48,4,4,4,4,true,6
,,,,58,4,4,4,4,true,7
,,,,61,4,4,4,4,true,7
,,,,52,4,4,4,4,true,7
,,,,70,5,5,5,5,true,8
,,,,69,6,6,6,6,true,7
,,,,57,5,5,5,5,true,7
,,,,49,4,4,4,4,true,7
,,,,69,6,6,6,6,true,7
,,,,49,4,4,4,4,true,6
,,,,47,4,4,4,4,true,6
,,,,65,6,6,6,6,true,7
,,,,56,5,5,5,5,true,7
,,,,56,5,5,5,5,true,6
,,,,58,5,5,5,5,true,7
,,,,65,6,6,6,6,true,6
,,,,48,4,4,4,4,true,6
,,,,48,4,4,4,4,true,6
,,,,70,6,6,6,6,true,7
,,,,57,5,5,5,5,true,6
,,,,52,4,4,4,4,true,7
,,,,57,5,5,5,5,true,7
,,,,71,6,6,6,6,true,7
,,,,69,6,6,6,6,true,7
,,,,51,4,4,4,4,true,7
,,,,60,5,5,5,5,true,7
,,,,49,4,4,4,4,true,7
,,,,68,5,5,5,5,true,7
,,,,62,5,5,5,5,true,7
,,,,67,5,5,5,5,true,7
,,,,71,6,6,6,6,true,7
,,,,60,5,5,5,5,true,7
,,,,58,5,5,5,5,true,7
,,,,48,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,49,4,4,4,4,true,7
,,,,62,5,5,5,5,true,7
,,,,50,4,4,4,4,true,7
,,,,52,4,4,4,4,true,7
,,,,69,6,6,6,6,true,7
,,,,54,4,4,4,4,true,7
,,,,46,4,4,4,4,true,6
,,,,59,6,6,6,6,true,6
,,,,36,3,3,3,3,true,6
,,,,44,4,4,4,4,true,6
,,,,50,5,5,5,5,true,6
,,,,42,4,4,4,4,true,6
,,,,50,5,5,5,5,true,6
,,,,52,5,5,5,5,true,6
,,,,51,5,5,5,5,true,6
,,,,50,5,5,5,5,true,6
,,,,50,5,5,5,5,true,6
,,,,43,4,4,4,4,true,6
,,,,35,3,3,3,3,true,6
,,,,52,5,5,5,5,true,7
,,,,59,6,6,6,6,true,6
,,,,43,4,4,4,4,true,6
,,,,43,4,4,4,4,true,6
,,,,35,3,3,3,3,true,6
,,,,43,4,4,4,4,true,6
,,,,35,3,3,3,3,true,6
,,,,43,4,4,4,4,true,6
,,,,51,5,5,5,5,true,6
,,,,34,3,3,3,3,true,6
,,,,44,4,4,4,4,true,6
,,,,51,5,5,5,5,true,6
,,,,52,5,5,5,5,true,6
,,,,55,6,6,6,6,true,5
,,,,52,5,5,5,5,true,6
,,,,51,5,5,5,5,true,6
,,,,44,4,4,4,4,true,6
,,,,37,3,3,3,3,true,6
,,,,44,4,4,4,4,true,6
,,,,51,5,5,5,5,true,6
,,,,51,5,5,5,5,true,6
,,,,37,3,3,3,3,true,6
,,,,52,5,5,5,5,true,6
,,,,44,4,4,4,4,true,6
,,,,44,4,4,4,4,true,6
,,,,51,5,5,5,5,true,6
,,,,43,4,4,4,4,true,6
,,,,52,5,5,5,5,true,7
,,,,44,4,4,4,4,true,6
,,,,53,5,5,5,5,true,7
,,,,44,4,4,4,4,true,6
,,,,53,5,5,5,5,true,6
,,,,52,5,5,5,5,true,6
,,,,52,5,5,5,5,true,6

1013945791,true,100,100,88,8,8,8,8,true,7
,,,,74,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,84,8,8,8,8,true,7
,,,,82,8,8,8,8,true,7
,,,,75,7,7,7,7,true,7
,,,,75,7,7,7,7,true,7
,,,,84,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,83,8,8,8,8,true,7
,,,,75,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,84,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,75,7,7,7,7,true,7
,,,,98,8,8,8,8,true,8
,,,,85,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,89,8,8,8,8,true,8
,,,,75,7,7,7,7,true,7
,,,,74,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,78,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,84,8,8,8,8,true,7
,,,,84,7,7,7,7,true,8
,,,,81,7,7,7,7,true,7
,,,,87,8,8,8,8,true,7
,,,,78,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,78,7,7,7,7,true,7
,,,,79,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,87,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,84,8,8,8,8,true,7
,,,,79,7,7,7,7,true,8
,,,,86,8,8,8,8,true,7
,,,,77,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,75,7,7,7,7,true,7
,,,,78,7,7,7,7,true,7
,,,,87,8,8,8,8,true,7
,,,,79,7,7,7,7,true,7
,,,,82,8,8,8,8,true,7
,,,,75,7,7,7,7,true,7
,,,,84,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,84,8,8,8,8,true,7
,,,,78,7,7,7,7,true,7
,,,,80,7,7,7,7,true,8
,,,,76,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,88,8,8,8,8,true,7
,,,,80,7,7,7,7,true,7
,,,,79,7,7,7,7,true,7
,,,,89,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,68,7,7,7,7,true,6
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,78,7,7,7,7,true,7
,,,,88,8,8,8,8,true,7
,,,,78,7,7,7,7,true,7
,,,,100,8,8,8,8,true,9
,,,,85,7,7,7,7,true,8
,,,,87,7,7,7,7,true,8
,,,,118,8,8,8,8,true,10
,,,,91,7,7,7,7,true,8
,,,,101,8,8,8,8,true,8
,,,,90,7,7,7,7,true,8
,,,,97,8,8,8,8,true,8
,,,,96,7,7,7,7,true,9
,,,,87,7,7,7,7,true,8
,,,,99,8,8,8,8,true,8
,,,,88,7,7,7,7,true,8
,,,,91,7,7,7,7,true,8
,,,,94,7,7,7,7,true,9
,,,,91,7,7,7,7,true,8
,,,,97,8,8,8,8,true,8
,,,,88,7,7,7,7,true,8
,,,,86,7,7,7,7,true,8
,,,,89,7,7,7,7,true,8
,,,,86,7,7,7,7,true,7
,,,,97,8,8,8,8,true,8
,,,,91,7,7,7,7,true,8
,,,,96,8,8,8,8,true,8
,,,,101,8,8,8,8,true,8

46057318,true,100,100,139,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,138,11,11,11,11,true,8
,,,,140,11,11,11,11,true,8
,,,,143,11,11,11,11,true,9
,,,,144,11,11,11,11,true,9
,,,,143,11,11,11,11,true,9
,,,,141,11,11,11,11,true,8
,,,,136,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,131,11,11,11,11,true,8
,,,,129,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,132,11,11,11,11,true,8
,,,,146,11,11,11,11,true,9
,,,,153,11,11,11,11,true,10
,,,,141,11,11,11,11,true,9
,,,,152,11,11,11,11,true,10
,,,,139,11,11,11,11,true,9
,,,,136,11,11,11,11,true,9
,,,,135,11,11,11,11,true,8
,,,,152,11,11,11,11,true,10
,,,,133,11,11,11,11,true,8
,,,,140,11,11,11,11,true,9
,,,,146,11,11,11,11,true,9
,,,,144,11,11,11,11,true,8
,,,,144,11,11,11,11,true,9
,,,,145,11,11,11,11,true,9
,,,,149,11,11,11,11,true,9
,,,,144,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,139,11,11,11,11,true,8
,,,,152,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,145,11,11,11,11,true,9
,,,,147,11,11,11,11,true,9
,,,,151,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,143,11,11,11,11,true,8
,,,,146,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,137,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,142,11,11,11,11,true,9
,,,,137,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,142,11,11,11,11,true,9
,,,,152,11,11,11,11,true,10
,,,,142,11,11,11,11,true,9
,,,,140,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,137,11,11,11,11,true,9
,,,,134,11,11,11,11,true,8
,,,,136,11,11,11,11,true,8
,,,,151,11,11,11,11,true,9
,,,,144,11,11,11,11,true,9
,,,,136,11,11,11,11,true,8
,,,,127,11,11,11,11,true,8
,,,,144,11,11,11,11,true,9
,,,,139,11,11,11,11,true,8
,,,,140,11,11,11,11,true,9
,,,,143,11,11,11,11,true,8
,,,,151,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,145,11,11,11,11,true,9
,,,,153,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,143,11,11,11,11,true,9
,,,,151,11,11,11,11,true,9
,,,,140,11,11,11,11,true,9
,,,,134,11,11,11,11,true,8
,,,,143,11,11,11,11,true,9
,,,,139,11,11,11,11,true,9
,,,,140,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,136,11,11,11,11,true,9
,,,,138,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,132,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,141,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,139,11,11,11,11,true,9
,,,,132,11,11,11,11,true,8
,,,,136,11,11,11,11,true,9
,,,,132,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,131,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8

290581567,true,100,100,142,11,11,11,11,true,9
,,,,134,11,11,11,11,true,8
,,,,135,11,11,11,11,true,8
,,,,128,11,11,11,11,true,8
,,,,125,11,11,11,11,true,7
,,,,130,11,11,11,11,true,8
,,,,135,11,11,11,11,true,8
,,,,138,11,11,11,11,true,8
,,,,147,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,161,11,11,11,11,true,10
,,,,152,11,11,11,11,true,9
,,,,142,11,11,11,11,true,8
,,,,140,11,11,11,11,true,8
,,,,144,11,11,11,11,true,9
,,,,142,11,11,11,11,true,8
,,,,146,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,159,11,11,11,11,true,11
,,,,142,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,137,11,11,11,11,true,9
,,,,139,11,11,11,11,true,9
,,,,142,11,11,11,11,true,9
,,,,148,11,11,11,11,true,9
,,,,143,11,11,11,11,true,9
,,,,139,11,11,11,11,true,9
,,,,142,11,11,11,11,true,9
,,,,142,11,11,11,11,true,9
,,,,139,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,143,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,141,11,11,11,11,true,9
,,,,133,11,11,11,11,true,8
,,,,141,11,11,11,11,true,9
,,,,144,11,11,11,11,true,9
,,,,142,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,140,11,11,11,11,true,9
,,,,133,11,11,11,11,true,8
,,,,142,11,11,11,11,true,9
,,,,132,11,11,11,11,true,8
,,,,144,11,11,11,11,true,9
,,,,148,11,11,11,11,true,10
,,,,144,11,11,11,11,true,9
,,,,143,11,11,11,11,true,9
,,,,142,11,11,11,11,true,8
,,,,140,11,11,11,11,true,8
,,,,139,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,135,11,11,11,11,true,8
,,,,138,11,11,11,11,true,9
,,,,150,11,11,11,11,true,9
,,,,151,11,11,11,11,true,9
,,,,152,11,11,11,11,true,9
,,,,152,11,11,11,11,true,9
,,,,148,11,11,11,11,true,8
,,,,154,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,137,11,11,11,11,true,9
,,,,135,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,128,11,11,11,11,true,8
,,,,130,11,11,11,11,true,8
,,,,141,11,11,11,11,true,9
,,,,139,11,11,11,11,true,9
,,,,139,11,11,11,11,true,9
,,,,133,11,11,11,11,true,8
,,,,133,11,11,11,11,true,8
,,,,138,11,11,11,11,true,9
,,,,137,11,11,11,11,true,9
,,,,122,11,11,11,11,true,7
,,,,134,11,11,11,11,true,8
,,,,135,11,11,11,11,true,8
,,,,135,11,11,11,11,true,8
,,,,126,11,11,11,11,true,8
,,,,136,11,11,11,11,true,9
,,,,132,11,11,11,11,true,8
,,,,132,11,11,11,11,true,8
,,,,137,11,11,11,11,true,8
,,,,138,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,136,11,11,11,11,true,9
,,,,134,11,11,11,11,true,8
,,,,136,11,11,11,11,true,9
,,,,134,11,11,11,11,true,8
,,,,136,11,11,11,11,true,8
,,,,134,11,11,11,11,true,8
,,,,135,11,11,11,11,true,9
,,,,137,11,11,11,11,true,9
,,,,135,11,11,11,11,true,8
,,,,137,11,11,11,11,true,9
,,,,138,11,11,11,11,true,9
,,,,136,11,11,11,11,true,8
,,,,144,11,11,11,11,true,9
,,,,137,11,11,11,11,true,9

723958325,true,100,100,43,3,3,3,3,true,7
,,,,51,4,4,4,4,true,7
,,,,60,5,5,5,5,true,7
,,,,52,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,59,5,5,5,5,true,7
,,,,52,4,4,4,4,true,7
,,,,41,3,3,3,3,true,7
,,,,49,4,4,4,4,true,6
,,,,50,4,4,4,4,true,6
,,,,59,5,5,5,5,true,7
,,,,48,4,4,4,4,true,6
,,,,42,3,3,3,3,true,7
,,,,66,5,5,5,5,true,7
,,,,53,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,52,4,4,4,4,true,7
,,,,60,5,5,5,5,true,7
,,,,57,4,4,4,4,true,7
,,,,63,4,4,4,4,true,7
,,,,66,5,5,5,5,true,7
,,,,63,5,5,5,5,true,6
,,,,71,5,5,5,5,true,7
,,,,51,4,4,4,4,true,7
,,,,44,3,3,3,3,true,7
,,,,58,5,5,5,5,true,7
,,,,49,4,4,4,4,true,7
,,,,48,4,4,4,4,true,6
,,,,49,4,4,4,4,true,6
,,,,41,3,3,3,3,true,7
,,,,50,4,4,4,4,true,7
,,,,47,3,3,3,3,true,7
,,,,43,3,3,3,3,true,7
,,,,58,4,4,4,4,true,7
,,,,70,6,6,6,6,true,7
,,,,51,4,4,4,4,true,7
,,,,63,5,5,5,5,true,7
,,,,42,3,3,3,3,true,7
,,,,63,5,5,5,5,true,7
,,,,68,5,5,5,5,true,7
,,,,61,4,4,4,4,true,7
,,,,60,4,4,4,4,true,7
,,,,49,3,3,3,3,true,7
,,,,56,4,4,4,4,true,7
,,,,42,3,3,3,3,true,7
,,,,44,3,3,3,3,true,7
,,,,63,5,5,5,5,true,7
,,,,62,5,5,5,5,true,7
,,,,60,5,5,5,5,true,7
,,,,55,4,4,4,4,true,7
,,,,46,3,3,3,3,true,6
,,,,64,5,5,5,5,true,7
,,,,52,4,4,4,4,true,7
,,,,48,3,3,3,3,true,7
,,,,59,5,5,5,5,true,7
,,,,52,5,5,5,5,true,6
,,,,44,4,4,4,4,true,6
,,,,36,3,3,3,3,true,6
,,,,45,4,4,4,4,true,6
,,,,51,5,5,5,5,true,6
,,,,36,3,3,3,3,true,6
,,,,43,4,4,4,4,true,6
,,,,43,4,4,4,4,true,6
,,,,44,4,4,4,4,true,6
,,,,44,4,4,4,4,true,6
,,,,52,5,5,5,5,true,6
,,,,44,4,4,4,4,true,6
,,,,35,3,3,3,3,true,6
,,,,43,4,4,4,4,true,6
,,,,36,3,3,3,3,true,6
,,,,44,4,4,4,4,true,6
,,,,28,2,2,2,2,true,6
,,,,36,3,3,3,3,true,6
,,,,52,5,5,5,5,true,6
,,,,52,5,5,5,5,true,6
,,,,44,4,4,4,4,true,6
,,,,36,3,3,3,3,true,6
,,,,51,5,5,5,5,true,6
,,,,44,4,4,4,4,true,6
,,,,29,2,2,2,2,true,6
,,,,52,5,5,5,5,true,6
,,,,45,4,4,4,4,true,7
,,,,52,5,5,5,5,true,6
,,,,37,3,3,3,3,true,6
,,,,47,4,4,4,4,true,6
,,,,47,4,4,4,4,true,6
,,,,38,3,3,3,3,true,6
,,,,75,6,6,6,6,true,7
,,,,36,3,3,3,3,true,6
,,,,30,2,2,2,2,true,7
,,,,45,4,4,4,4,true,7
,,,,43,4,4,4,4,true,6
,,,,36,3,3,3,3,true,6
,,,,36,3,3,3,3,true,6
,,,,44,4,4,4,4,true,6
,,,,36,3,3,3,3,true,6
,,,,36,3,3,3,3,true,6
,,,,52,5,5,5,5,true,6
,,,,43,4,4,4,4,true,6

492024909,true,100,100,102,9,9,9,9,true,8
,,,,107,9,9,9,9,true,8
,,,,107,9,9,9,9,true,8
,,,,108,9,9,9,9,true,8
,,,,120,10,10,10,10,true,8
,,,,110,9,9,9,9,true,8
,,,,110,9,9,9,9,true,8
,,,,110,9,9,9,9,true,8
,,,,122,10,10,10,10,true,8
,,,,110,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,111,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,110,9,9,9,9,true,8
,,,,122,10,10,10,10,true,8
,,,,108,9,9,9,9,true,8
,,,,111,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,120,10,10,10,10,true,8
,,,,110,9,9,9,9,true,8
,,,,108,9,9,9,9,true,8
,,,,120,10,10,10,10,true,8
,,,,111,9,9,9,9,true,8
,,,,120,10,10,10,10,true,8
,,,,108,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,93,9,9,9,9,true,6
,,,,105,9,9,9,9,true,7
,,,,111,9,9,9,9,true,8
,,,,101,9,9,9,9,true,7
,,,,108,10,10,10,10,true,8
,,,,96,9,9,9,9,true,7
,,,,98,9,9,9,9,true,7
,,,,97,9,9,9,9,true,7
,,,,99,9,9,9,9,true,8
,,,,100,9,9,9,9,true,7
,,,,100,9,9,9,9,true,8
,,,,100,9,9,9,9,true,8
,,,,109,10,10,10,10,true,8
,,,,104,9,9,9,9,true,7
,,,,111,10,10,10,10,true,8
,,,,117,9,9,9,9,true,7
,,,,101,9,9,9,9,true,7
,,,,179,9,9,9,9,true,11
,,,,98,9,9,9,9,true,7
,,,,99,9,9,9,9,true,7
,,,,107,10,10,10,10,true,7
,,,,109,10,10,10,10,true,7
,,,,110,10,10,10,10,true,8
,,,,109,9,9,9,9,true,8
,,,,99,9,9,9,9,true,7
,,,,110,9,9,9,9,true,9
,,,,100,9,9,9,9,true,7
,,,,99,9,9,9,9,true,7
,,,,99,9,9,9,9,true,8
,,,,110,9,9,9,9,true,7
,,,,100,9,9,9,9,true,8
,,,,100,9,9,9,9,true,7
,,,,99,9,9,9,9,true,7
,,,,98,9,9,9,9,true,7
,,,,99,9,9,9,9,true,7
,,,,100,9,9,9,9,true,8
,,,,112,9,9,9,9,true,7
,,,,112,9,9,9,9,true,9
,,,,111,10,10,10,10,true,8
,,,,100,9,9,9,9,true,8
,,,,98,9,9,9,9,true,8
,,,,99,9,9,9,9,true,8
,,,,99,9,9,9,9,true,8
,,,,100,9,9,9,9,true,8
,,,,99,9,9,9,9,true,8
,,,,117,9,9,9,9,true,9
,,,,100,9,9,9,9,true,8
,,,,99,9,9,9,9,true,7
,,,,115,10,10,10,10,true,8
,,,,99,9,9,9,9,true,7
,,,,101,9,9,9,9,true,8
,,,,103,9,9,9,9,true,8
,,,,116,9,9,9,9,true,8
,,,,108,9,9,9,9,true,8
,,,,113,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,112,9,9,9,9,true,8
,,,,115,9,9,9,9,true,8
,,,,116,9,9,9,9,true,9
,,,,107,9,9,9,9,true,8
,,,,110,9,9,9,9,true,8
,,,,115,9,9,9,9,true,8
,,,,112,9,9,9,9,true,8
,,,,120,9,9,9,9,true,8
,,,,112,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,135,10,10,10,10,true,9
,,,,110,9,9,9,9,true,8
,,,,108,9,9,9,9,true,8
,,,,110,9,9,9,9,true,8
,,,,110,9,9,9,9,true,8

824732369,true,100,100,58,5,5,5,5,true,7
,,,,66,6,6,6,6,true,7
,,,,56,5,5,5,5,true,6
,,,,54,5,5,5,5,true,6
,,,,65,6,6,6,6,true,7
,,,,54,5,5,5,5,true,6
,,,,64,6,6,6,6,true,7
,,,,71,7,7,7,7,true,7
,,,,67,6,6,6,6,true,7
,,,,64,6,6,6,6,true,7
,,,,65,6,6,6,6,true,7
,,,,55,5,5,5,5,true,7
,,,,64,6,6,6,6,true,7
,,,,64,6,6,6,6,true,6
,,,,63,6,6,6,6,true,6
,,,,70,6,6,6,6,true,8
